"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11119)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","1,512,556,000","4.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111211)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111219)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","230,563,000","21.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11131)","4,012,000","77.6"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11132)","14,562,000","28.5"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11133)","211,989,000","20.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111331)","2,093,000","7.6"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111332)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111334)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111335)","158,215,000","25.6"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111336)","76,000","74.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111339)","42,161,000","3.2"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","225,394,000","11.7"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11141)","5,804,000","9.3"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11142)","219,590,000","11.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111421)","175,531,000","14.5"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111422)","44,060,000","3.2"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","915,094,000","9.3"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11194)","699,182,000","10.9"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11199)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1121)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11211)","3,956,000","19.7"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","6,000","(L)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","73,000","7.4"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11231)","66,000","4.1"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11232)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11239)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","132,000","31.1"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11241)","88,000","44.0"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11242)","43,000","34.7"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1129)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11291)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11292)","149,000","(H)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11299)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,040,539,000","3.1"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN PCT OF FARM OPERATIONS","TOTAL","NOT SPECIFIED","20.7","13.8"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES","TOTAL","NOT SPECIFIED","58.4","2.4"
"CENSUS","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","3,908","13.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","2,009","15.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","10,016","11.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13,924","11.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","5,156,237,000","7.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","2,074,024,000","7.2"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","182,316,000","14.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111)","5,286,247,000","7.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","4,639,905,000","6.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11111)","1,826,508,000","8.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11114)","4,576,000","23.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11115)","159,381,000","10.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11116)","1,107,161,000","6.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11119)","1,542,278,000","8.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","64,045,000","17.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111211)","19,283,000","6.7"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111219)","44,762,000","22.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","16,623,000","29.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11133)","16,623,000","29.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111331)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111332)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111333)","2,049,000","45.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111334)","4,152,000","18.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111335)","4,928,000","36.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111336)","620,000","52.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111339)","2,072,000","31.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","63,234,000","27.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11141)","1,267,000","47.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11142)","61,966,000","27.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111421)","38,368,000","39.7"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111422)","23,598,000","7.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","502,441,000","21.4"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11194)","60,624,000","46.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11199)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112)","52,306,000","7.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1121)","29,370,000","8.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11211)","27,907,000","6.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","27,907,000","6.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","1,463,000","55.9"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","443,000","19.5"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","20,441,000","8.6"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11231)","4,564,000","38.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11232)","14,001,000","9.8"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11233)","1,771,000","53.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11234)","10,000","71.7"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11239)","96,000","55.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","149,000","57.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11241)","96,000","45.3"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11242)","54,000","(H)"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125)","668,000","37.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1129)","1,235,000","22.0"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11291)","57,000","78.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11292)","473,000","35.1"
"CENSUS","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11293)","3,000","38.7"
